,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp,Predicted High-Level Process,Encoded High-Level Process
522,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 06:01:41.000,Retrieval,0
523,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 06:02:24.500,Retrieval,0
524,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 06:04:36.500,Retrieval,0
525,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_2,Base,Case_01,2025-01-02 06:05:15.500,Retrieval,0
526,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 06:06:27.000,Retrieval,0
527,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 06:09:07.000,Retrieval,0
528,Standing,Step,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 06:10:26.500,Retrieval,0
529,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_2,Base,Case_01,2025-01-02 06:12:22.500,Retrieval,0
530,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 06:14:33.500,Retrieval,0
531,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 06:15:38.500,Retrieval,0
532,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 06:18:19.500,Retrieval,0
533,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_2,Base,Case_01,2025-01-02 06:19:38.500,Retrieval,0
534,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 06:20:40.500,Retrieval,0
535,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 06:22:08.000,Retrieval,0
536,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 06:24:25.000,Retrieval,0
537,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_2,Base,Case_01,2025-01-02 06:25:29.500,Retrieval,0
538,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 06:26:28.500,Retrieval,0
539,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 06:27:37.500,Retrieval,0
540,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 06:30:49.000,Retrieval,0
541,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_2,Base,Case_01,2025-01-02 06:31:51.000,Retrieval,0
542,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 06:33:06.000,Retrieval,0
543,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 06:34:53.000,Retrieval,0
544,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 06:44:09.500,Retrieval,0
545,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_2,Base,Case_01,2025-01-02 06:46:10.000,Retrieval,0
546,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 06:48:14.500,Retrieval,0
547,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_2,Path,Case_01,2025-01-02 06:55:58.000,Retrieval,0
548,Pull,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_2,Packing/sorting area,Case_01,2025-01-02 06:57:07.000,Retrieval,0
549,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_2,Path,Case_01,2025-01-02 07:14:47.500,Retrieval,0
550,Walking,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_2,Office,Case_01,2025-01-02 07:15:22.000,Retrieval,0
551,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_2,Path,Case_01,2025-01-02 07:17:55.000,Retrieval,0
552,Walking,Gait Cycle,Cardboard box area,_,Retrieval,Packing,Report and clarify the incident,Subject_2,Cardboard box area,Case_01,2025-01-02 07:19:33.000,Retrieval,0
553,Walking,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Packing,Report and clarify the incident,Subject_2,Path,Case_01,2025-01-02 07:24:26.000,Retrieval,0
554,Walking,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_2,Office,Case_01,2025-01-02 07:25:55.500,Retrieval,0
555,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_2,Path,Case_01,2025-01-02 07:27:51.500,Retrieval,0
556,Walking,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Report and clarify the incident,Subject_2,Packing/sorting area,Case_01,2025-01-02 07:28:23.500,Retrieval,0
557,Pull,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_2,Path,Case_01,2025-01-02 08:25:20.500,Retrieval,0
558,Pull,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_2,Issuing/receiving area,Case_01,2025-01-02 08:28:28.000,Retrieval,0
559,Pull,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_2,Path,Case_01,2025-01-02 08:35:05.000,Retrieval,0
560,Pull,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_2,Office,Case_01,2025-01-02 08:39:34.000,Retrieval,0
561,Push,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_2,Path,Case_01,2025-01-02 09:03:11.000,Retrieval,0
562,Push,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_2,Cardboard box area,Case_01,2025-01-02 09:05:21.000,Retrieval,0
563,Push,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Preparing order,Transport a cart to the base,Subject_2,Path,Case_01,2025-01-02 09:12:37.500,Retrieval,0
564,Pull,Gait Cycle,Cross aisle path,2-3,Retrieval,Preparing order,Transport a cart to the base,Subject_2,Cross aisle path,Case_01,2025-01-02 09:15:17.500,Retrieval,0
565,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Path,Case_01,2025-01-02 09:21:08.500,Retrieval,0
566,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Office,Case_01,2025-01-02 09:21:15.500,Retrieval,0
567,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Path,Case_01,2025-01-02 09:26:42.500,Retrieval,0
568,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Cross aisle path,Case_01,2025-01-02 09:27:03.000,Retrieval,0
569,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 09:34:36.500,Retrieval,0
570,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 09:50:20.500,Retrieval,0
571,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 09:58:10.500,Retrieval,0
572,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 10:06:29.500,Retrieval,0
573,Standing,Step,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 10:11:51.500,Retrieval,0
574,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 10:17:25.000,Retrieval,0
575,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 10:23:51.500,Retrieval,0
576,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 10:31:22.000,Retrieval,0
577,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 10:40:36.500,Retrieval,0
578,Tick off / confirm,Standing Still,Cross aisle path,1-2,Retrieval,Picking_pick time,Retrieval of items,Subject_2,Cross aisle path,Case_01,2025-01-02 10:50:50.000,Retrieval,0
579,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 11:02:58.500,Retrieval,0
580,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 11:07:00.500,Retrieval,0
581,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_2,Base,Case_01,2025-01-02 11:07:36.000,Retrieval,0
582,Standing,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 11:09:45.000,Retrieval,0
583,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 11:15:49.000,Retrieval,0
584,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 11:23:36.500,Retrieval,0
585,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 11:28:00.000,Retrieval,0
586,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 11:35:08.000,Retrieval,0
587,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 11:39:33.500,Retrieval,0
588,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 11:43:15.500,Retrieval,0
589,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 11:47:32.500,Retrieval,0
590,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Cross aisle path,Case_01,2025-01-02 11:53:52.500,Retrieval,0
591,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Path,Case_01,2025-01-02 11:56:15.500,Retrieval,0
592,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Office,Case_01,2025-01-02 11:56:32.500,Retrieval,0
593,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Path,Case_01,2025-01-02 12:03:58.000,Retrieval,0
594,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Cross aisle path,Case_01,2025-01-02 12:04:18.500,Retrieval,0
595,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Aisle path,Case_01,2025-01-02 12:04:46.000,Retrieval,0
596,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 12:07:58.000,Retrieval,0
597,Walking,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_2,Base,Case_01,2025-01-02 12:08:31.000,Retrieval,0
598,Handling centred,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 12:09:05.500,Retrieval,0
599,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 12:11:39.500,Retrieval,0
600,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 12:14:46.000,Retrieval,0
601,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_2,Base,Case_01,2025-01-02 12:15:16.000,Retrieval,0
602,Standing,Step,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 12:16:00.000,Retrieval,0
603,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 12:17:54.000,Retrieval,0
604,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 12:21:49.500,Retrieval,0
605,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_2,Base,Case_01,2025-01-02 12:22:31.500,Retrieval,0
606,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 12:24:20.000,Retrieval,0
607,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 12:25:25.500,Retrieval,0
608,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 12:29:43.000,Retrieval,0
609,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_2,Base,Case_01,2025-01-02 12:30:27.500,Retrieval,0
610,Scan,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 12:31:18.000,Retrieval,0
611,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 12:32:33.500,Retrieval,0
612,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 12:35:47.000,Retrieval,0
613,Walking,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_2,Base,Case_01,2025-01-02 12:36:37.500,Retrieval,0
614,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 12:38:35.000,Retrieval,0
615,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 12:39:21.000,Retrieval,0
616,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 12:41:20.000,Retrieval,0
617,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_2,Base,Case_01,2025-01-02 12:42:20.500,Retrieval,0
618,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_2,Cross aisle path,Case_01,2025-01-02 12:43:21.500,Retrieval,0
619,Handling centred,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 12:45:02.000,Retrieval,0
620,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 12:48:23.000,Retrieval,0
621,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_travel time,Move to a cart,Subject_2,Base,Case_01,2025-01-02 12:49:33.000,Retrieval,0
622,Handling centred,Standing Still,Cross aisle path,2-3,Retrieval,Packing,Transport to the packaging/sorting area,Subject_2,Cross aisle path,Case_01,2025-01-02 12:51:23.000,Retrieval,0
623,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_2,Path,Case_01,2025-01-02 12:59:09.000,Retrieval,0
624,Pull,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_2,Packing/sorting area,Case_01,2025-01-02 13:01:09.500,Retrieval,0
625,Pull,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_2,Path,Case_01,2025-01-02 14:36:34.500,Retrieval,0
626,Pull,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_2,Issuing/receiving area,Case_01,2025-01-02 14:39:27.000,Retrieval,0
627,Push,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_2,Path,Case_01,2025-01-02 14:45:26.500,Retrieval,0
628,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_2,Office,Case_01,2025-01-02 14:48:37.000,Retrieval,0
629,Pull,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_2,Path,Case_01,2025-01-02 17:02:16.500,Storage,0
630,Push,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_2,Cardboard box area,Case_01,2025-01-02 17:05:13.000,Storage,0
631,Pull,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Preparing order,Transport a cart to the base,Subject_2,Path,Case_01,2025-01-02 17:08:45.000,Storage,0
632,Pull,Gait Cycle,Cross aisle path,3-4,Retrieval,Preparing order,Transport a cart to the base,Subject_2,Cross aisle path,Case_01,2025-01-02 17:11:12.000,Storage,0
633,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_2,Aisle path,Case_01,2025-01-02 17:16:21.000,Storage,0
634,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_2,Cross aisle path,Case_01,2025-01-02 17:31:05.000,Storage,0
635,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Path,Case_01,2025-01-02 17:33:36.500,Storage,0
636,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Office,Case_01,2025-01-02 17:33:57.500,Storage,0
637,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Path,Case_01,2025-01-02 17:40:00.500,Storage,0
638,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_2,Cross aisle path,Case_01,2025-01-02 17:40:23.500,Storage,0
