,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp
2035,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 19:31:07.000
2036,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 19:34:17.000
2037,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Base,Case_01,2025-01-06 19:35:58.500
2038,Scan,Standing Still,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-06 19:36:39.000
2039,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 19:39:24.500
2040,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-06 19:40:04.000
2041,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 19:42:17.500
2042,Tick off / confirm,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 19:46:04.500
2043,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 19:50:20.500
2044,Tick off / confirm,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 19:52:04.000
2045,Handling centred,Standing Still,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Base,Case_01,2025-01-06 19:54:06.000
2046,Handling centred,Standing Still,Cross aisle path,2-3,Retrieval,Packing,Transport to the packaging/sorting area,Subject_6,Cross aisle path,Case_01,2025-01-06 19:54:31.000
2047,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_6,Path,Case_01,2025-01-06 19:56:12.000
2048,Pull,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_6,Packing/sorting area,Case_01,2025-01-06 19:57:13.500
2049,Pull,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_6,Path,Case_01,2025-01-06 21:01:35.500
2050,Push,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_6,Issuing/receiving area,Case_01,2025-01-06 21:05:09.000
2051,Pull,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_6,Path,Case_01,2025-01-06 21:10:22.000
2052,Push,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_6,Office,Case_01,2025-01-06 21:14:19.500
2053,Pull,Gait Cycle,Path,Path (Office),Storage,Preparing order,Collecting packed cardboard boxes,Subject_6,Path,Case_01,2025-01-06 21:28:11.000
2054,Pull,Gait Cycle,Issuing/receiving area,_,Storage,Preparing order,Collecting packed cardboard boxes,Subject_6,Issuing/receiving area,Case_01,2025-01-06 21:30:50.500
2055,Push,Gait Cycle,Path,Path (Issuing area),Storage,Unpacking,Transport to the packaging/sorting area,Subject_6,Path,Case_01,2025-01-06 21:52:54.000
2056,Push,Gait Cycle,Packing/sorting area,_,Storage,Unpacking,Transport to the packaging/sorting area,Subject_6,Packing/sorting area,Case_01,2025-01-06 21:55:38.000
2057,Walking,Gait Cycle,Path,Path (Office),Storage,Unpacking,Returning empty cardboard boxes,Subject_6,Path,Case_01,2025-01-07 00:52:45.000
2058,Walking,Gait Cycle,Cardboard box area,_,Storage,Unpacking,Returning empty cardboard boxes,Subject_6,Cardboard box area,Case_01,2025-01-07 00:53:48.500
2059,Walking,Gait Cycle,Path,Path (Cardboard box area),Storage,Storing_travel time,Transport a cart to the base,Subject_6,Path,Case_01,2025-01-07 00:54:57.500
2060,Walking,Gait Cycle,Packing/sorting area,_,Storage,Storing_travel time,Transport a cart to the base,Subject_6,Packing/sorting area,Case_01,2025-01-07 00:55:52.500
2061,Pull,Gait Cycle,Path,Path (Office),Storage,Storing_travel time,Transport a cart to the base,Subject_6,Path,Case_01,2025-01-07 00:57:04.500
2062,Pull,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Transport a cart to the base,Subject_6,Cross aisle path,Case_01,2025-01-07 00:58:15.000
2063,Handling upwards,Step,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_6,Base,Case_01,2025-01-07 00:59:58.500
2064,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-07 01:03:19.000
2065,Walking,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-07 01:03:49.500
2066,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-07 01:06:57.000
2067,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_6,Base,Case_01,2025-01-07 01:07:13.500
2068,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-07 01:08:32.500
2069,Walking,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-07 01:08:57.000
2070,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-07 01:15:47.500
2071,Handling centred,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_6,Base,Case_01,2025-01-07 01:16:14.000
2072,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-07 01:16:40.500
2073,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-07 01:19:09.500
2074,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-07 01:22:42.000
2075,Standing,Standing Still,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_6,Base,Case_01,2025-01-07 01:23:24.500
2076,Handling upwards,Standing Still,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_6,Cross aisle path,Case_01,2025-01-07 01:26:37.000
2077,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-07 01:35:46.500
2078,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-07 01:41:45.500
2079,Walking,Gait Cycle,Aisle path,1 front,Storage,Storing_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-07 01:51:11.000
2080,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-07 01:58:54.500
2081,Walking,Gait Cycle,Aisle path,1 front,Storage,Storing_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-07 02:01:33.500
2082,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-07 02:08:18.500
2083,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-07 02:13:03.000
2084,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-07 02:14:32.500
2085,Handling upwards,Standing Still,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_6,Base,Case_01,2025-01-07 02:15:39.000
2086,Handling upwards,Step,Cross aisle path,1-2,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_6,Cross aisle path,Case_01,2025-01-07 02:18:27.000
2087,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-07 02:28:33.000
2088,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-07 02:35:57.000
2089,Handling centred,Standing Still,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-07 02:42:14.000
2090,Push,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-07 02:52:17.500
2091,Walking,Gait Cycle,Aisle path,5 front,Storage,Storing_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-07 02:53:45.500
2092,Handling centred,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-07 03:01:22.000
2093,Push,Gait Cycle,Path,Path (Office),Storage,Unpacking,Transport to the packaging/sorting area,Subject_6,Path,Case_01,2025-01-07 03:03:07.500
2094,Handling centred,Gait Cycle,Packing/sorting area,_,Storage,Unpacking,Place cardboard box/item on a table,Subject_6,Packing/sorting area,Case_01,2025-01-07 03:05:31.500
2095,Handling centred,Gait Cycle,Path,Path (Office),Storage,Finalizing order,Returning empty cardboard boxes,Subject_6,Path,Case_01,2025-01-07 03:10:27.000
2096,Handling downwards,Gait Cycle,Cardboard box area,_,Storage,Finalizing order,Returning empty cardboard boxes,Subject_6,Cardboard box area,Case_01,2025-01-07 03:11:30.500
2097,Standing,Step,Path,Path (Cardboard box area),Storage,Finalizing order,Returning hardware,Subject_6,Path,Case_01,2025-01-07 03:11:57.500
2098,Push,Gait Cycle,Office,_,Storage,Finalizing order,Returning hardware,Subject_6,Office,Case_01,2025-01-07 03:17:52.000
2099,Walking,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting cart,Subject_7,Path,Case_01,2025-01-07 03:24:33.000
2100,Walking,Gait Cycle,Cart area,_,Retrieval,Preparing order,Collecting cart,Subject_7,Cart area,Case_01,2025-01-07 03:26:36.500
2101,Pull,Gait Cycle,Path,Path (Cart area),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_7,Path,Case_01,2025-01-07 03:28:44.500
2102,Push,Gait Cycle,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_7,Cardboard box area,Case_01,2025-01-07 03:31:32.000
2103,Pull,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Picking_travel time,Transport a cart to the base,Subject_7,Path,Case_01,2025-01-07 03:33:11.000
2104,Pull,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_7,Cross aisle path,Case_01,2025-01-07 03:35:43.000
2105,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 03:39:54.500
2106,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 03:46:18.000
2107,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 03:47:11.500
2108,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 03:47:27.000
2109,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 03:49:24.500
2110,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 03:49:41.500
2111,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Aisle path,Case_01,2025-01-07 03:51:42.000
2112,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 04:04:39.000
2113,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 04:07:00.500
2114,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 04:16:46.000
2115,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 04:18:40.500
2116,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 04:26:12.000
2117,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 04:30:59.000
2118,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 04:42:34.500
2119,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 04:43:16.500
2120,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 04:43:34.000
2121,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Move to a cart,Subject_7,Path,Case_01,2025-01-07 04:46:33.500
2122,Handling centred,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 04:46:52.000
2123,Standing,Standing Still,Aisle path,2 front,Retrieval,Picking_pick time,Retrieval of items,Subject_7,Aisle path,Case_01,2025-01-07 04:48:55.500
2124,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 04:55:43.000
2125,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 04:58:57.000
2126,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:03:56.500
2127,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:06:13.000
2128,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:07:42.500
2129,Standing,Standing Still,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:09:57.000
2130,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 05:17:36.000
2131,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 05:18:09.000
2132,Walking,Gait Cycle,Office,_,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 05:18:27.500
2133,Walking,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 05:25:13.000
2134,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Cross aisle path,Case_01,2025-01-07 05:25:25.500
2135,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Report and clarify the incident,Subject_7,Aisle path,Case_01,2025-01-07 05:25:58.500
2136,Standing,Step,Cross aisle path,3-4,Retrieval,Picking_travel time,Waiting,Subject_7,Cross aisle path,Case_01,2025-01-07 05:27:24.500
2137,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:29:18.500
2138,Handling centred,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:32:15.000
2139,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:37:06.500
2140,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:42:53.500
2141,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:45:53.500
2142,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:49:18.000
2143,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:53:22.000
2144,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 05:56:19.500
2145,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 05:59:40.500
2146,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 06:04:13.000
2147,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 06:07:51.500
2148,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 06:11:56.000
2149,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 06:14:59.500
2150,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 06:21:56.500
2151,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_7,Aisle path,Case_01,2025-01-07 06:25:23.500
2152,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_7,Cross aisle path,Case_01,2025-01-07 06:36:31.000
2153,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_7,Path,Case_01,2025-01-07 06:42:13.000
2154,Pull,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_7,Packing/sorting area,Case_01,2025-01-07 06:43:18.000
2155,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 06:45:37.000
2156,Walking,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_7,Office,Case_01,2025-01-07 06:46:21.000
2157,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_7,Path,Case_01,2025-01-07 06:50:01.000
