,Activity,Pose - Legs,Main Area,Sub-Location,High-Level Process,Mid-Level Process,Low-Level Process,org:resource,concept:name,case:concept:name,time:timestamp,Predicted High-Level Process,Encoded High-Level Process
1826,Handling centred,Gait Cycle,Aisle path,2 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 05:02:46.000,Retrieval,1
1827,Handling centred,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 05:05:21.500,Retrieval,1
1828,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 05:09:28.500,Retrieval,1
1829,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 05:14:59.500,Retrieval,1
1830,Walking,Gait Cycle,Base,_,Storage,Storing_travel time,Move to a cart,Subject_5,Base,Case_01,2025-01-06 05:15:27.000,Retrieval,1
1831,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_5,Cross aisle path,Case_01,2025-01-06 05:15:53.500,Retrieval,1
1832,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 05:25:40.000,Retrieval,1
1833,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 05:31:08.000,Retrieval,1
1834,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 05:33:55.500,Retrieval,1
1835,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 05:44:17.000,Retrieval,1
1836,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 05:48:00.000,Retrieval,1
1837,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 05:50:24.500,Retrieval,1
1838,Walking,Gait Cycle,Aisle path,3 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 05:52:58.000,Retrieval,1
1839,Walking,Gait Cycle,Cross aisle path,2-3,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 06:04:21.000,Retrieval,1
1840,Handling upwards,Gait Cycle,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_5,Base,Case_01,2025-01-06 06:04:55.000,Retrieval,1
1841,Handling upwards,Step,Cross aisle path,2-3,Storage,Storing_travel time,Move to next position,Subject_5,Cross aisle path,Case_01,2025-01-06 06:05:48.500,Retrieval,1
1842,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 06:07:04.000,Retrieval,1
1843,Handling centred,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 06:11:41.500,Retrieval,1
1844,Handling upwards,Standing Still,Base,_,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_5,Base,Case_01,2025-01-06 06:13:45.000,Retrieval,1
1845,Handling upwards,Step,Cross aisle path,2-3,Storage,Storing_store time,Remove cardboard box/item from the cart,Subject_5,Cross aisle path,Case_01,2025-01-06 06:14:49.000,Retrieval,1
1846,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 06:16:45.500,Retrieval,1
1847,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 06:27:02.000,Retrieval,1
1848,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 06:30:42.000,Retrieval,1
1849,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 06:34:08.500,Retrieval,1
1850,Walking,Gait Cycle,Aisle path,5 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 06:42:44.000,Retrieval,1
1851,Walking,Gait Cycle,Cross aisle path,4-5,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 06:45:16.500,Retrieval,1
1852,Walking,Gait Cycle,Aisle path,4 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 06:51:53.000,Retrieval,1
1853,Walking,Gait Cycle,Cross aisle path,3-4,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 06:54:09.000,Retrieval,1
1854,Walking,Gait Cycle,Aisle path,1 front,Storage,Storing_travel time,Move to next position,Subject_5,Aisle path,Case_01,2025-01-06 06:58:45.500,Retrieval,1
1855,Walking,Gait Cycle,Cross aisle path,1-2,Storage,Storing_travel time,Move to a cart,Subject_5,Cross aisle path,Case_01,2025-01-06 07:09:19.000,Retrieval,1
1856,Push,Gait Cycle,Path,Path (Office),Storage,Storing_travel time,Report and clarify the incident,Subject_5,Path,Case_01,2025-01-06 07:12:33.000,Retrieval,1
1857,Walking,Gait Cycle,Office,_,Storage,Storing_travel time,Report and clarify the incident,Subject_5,Office,Case_01,2025-01-06 07:13:54.500,Retrieval,1
1858,Walking,Gait Cycle,Path,Path (Office),Storage,Finalizing order,Returning cart,Subject_5,Path,Case_01,2025-01-06 07:45:25.000,Retrieval,1
1859,Push,Gait Cycle,Cart area,_,Storage,Finalizing order,Returning cart,Subject_5,Cart area,Case_01,2025-01-06 07:48:56.000,Retrieval,1
1860,Standing,Standing Still,Office,_,Retrieval,Preparing order,Waiting,Subject_6,Office,Case_01,2025-01-06 07:49:22.000,Retrieval,0
1861,Walking,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting cart,Subject_6,Path,Case_01,2025-01-06 07:54:31.000,Retrieval,0
1862,Walking,Gait Cycle,Cart area,_,Retrieval,Preparing order,Collecting cart,Subject_6,Cart area,Case_01,2025-01-06 07:56:35.500,Retrieval,0
1863,Push,Gait Cycle,Path,Path (Cart area),Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_6,Path,Case_01,2025-01-06 07:58:18.000,Retrieval,0
1864,Standing,Step,Cardboard box area,_,Retrieval,Preparing order,Collecting empty cardboard boxes,Subject_6,Cardboard box area,Case_01,2025-01-06 08:01:17.000,Retrieval,0
1865,Push,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Picking_travel time,Transport a cart to the base,Subject_6,Path,Case_01,2025-01-06 08:03:15.000,Retrieval,0
1866,Push,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_6,Cross aisle path,Case_01,2025-01-06 08:05:06.500,Retrieval,0
1867,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 08:09:34.500,Retrieval,0
1868,Handling centred,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 08:24:33.000,Retrieval,0
1869,Handling centred,Standing Still,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Base,Case_01,2025-01-06 08:25:44.500,Retrieval,0
1870,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-06 08:26:20.500,Retrieval,0
1871,Handling centred,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 08:27:07.000,Retrieval,0
1872,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 08:45:02.000,Retrieval,0
1873,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 08:46:49.000,Retrieval,0
1874,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 08:51:24.500,Retrieval,0
1875,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 08:52:10.000,Retrieval,0
1876,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 08:55:17.000,Retrieval,0
1877,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 08:57:38.500,Retrieval,0
1878,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 08:59:17.000,Retrieval,0
1879,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 09:00:19.500,Retrieval,0
1880,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 09:05:34.500,Retrieval,0
1881,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Base,Case_01,2025-01-06 09:06:00.500,Retrieval,0
1882,Handling centred,Standing Still,Cross aisle path,1-2,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 09:06:14.000,Retrieval,0
1883,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 09:07:14.500,Retrieval,0
1884,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 09:09:56.500,Retrieval,0
1885,Handling centred,Standing Still,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Base,Case_01,2025-01-06 09:10:27.000,Retrieval,0
1886,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-06 09:10:41.500,Retrieval,0
1887,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 09:10:46.500,Retrieval,0
1888,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 09:13:47.500,Retrieval,0
1889,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 09:15:50.500,Retrieval,0
1890,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 09:18:06.000,Retrieval,0
1891,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 09:20:52.000,Retrieval,0
1892,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 09:23:54.500,Retrieval,0
1893,Handling centred,Standing Still,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Base,Case_01,2025-01-06 09:24:23.500,Retrieval,0
1894,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-06 09:24:38.500,Retrieval,0
1895,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 09:25:37.000,Retrieval,0
1896,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 09:30:31.500,Retrieval,0
1897,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Base,Case_01,2025-01-06 09:31:28.500,Retrieval,0
1898,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-06 09:32:00.000,Retrieval,0
1899,Walking,Gait Cycle,Aisle path,4 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 09:32:51.500,Retrieval,0
1900,Walking,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 09:40:04.000,Retrieval,0
1901,Handling centred,Step,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Base,Case_01,2025-01-06 09:41:54.000,Retrieval,0
1902,Handling centred,Step,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-06 09:42:45.000,Retrieval,0
1903,Walking,Gait Cycle,Aisle path,5 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 09:43:40.500,Retrieval,0
1904,Walking,Gait Cycle,Cross aisle path,4-5,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 09:52:58.500,Retrieval,0
1905,Handling centred,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Base,Case_01,2025-01-06 09:54:27.500,Retrieval,0
1906,Standing,Step,Cross aisle path,1-2,Retrieval,Packing,Transport to the packaging/sorting area,Subject_6,Cross aisle path,Case_01,2025-01-06 09:57:07.500,Retrieval,0
1907,Pull,Gait Cycle,Path,Path (Office),Retrieval,Packing,Transport to the packaging/sorting area,Subject_6,Path,Case_01,2025-01-06 09:58:51.500,Retrieval,0
1908,Pull,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Transport to the packaging/sorting area,Subject_6,Packing/sorting area,Case_01,2025-01-06 10:00:09.000,Retrieval,0
1909,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_6,Path,Case_01,2025-01-06 10:02:29.000,Retrieval,0
1910,Walking,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_6,Office,Case_01,2025-01-06 10:03:01.500,Retrieval,0
1911,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_6,Path,Case_01,2025-01-06 10:06:43.000,Retrieval,0
1912,Handling centred,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Report and clarify the incident,Subject_6,Packing/sorting area,Case_01,2025-01-06 10:07:15.500,Retrieval,0
1913,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Collecting empty cardboard boxes,Subject_6,Path,Case_01,2025-01-06 10:14:49.500,Retrieval,0
1914,Walking,Gait Cycle,Cardboard box area,_,Retrieval,Packing,Collecting empty cardboard boxes,Subject_6,Cardboard box area,Case_01,2025-01-06 10:15:32.000,Retrieval,0
1915,Walking,Gait Cycle,Path,Path (Cardboard box area),Retrieval,Packing,Collecting empty cardboard boxes,Subject_6,Path,Case_01,2025-01-06 10:16:50.000,Retrieval,0
1916,Walking,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Collecting empty cardboard boxes,Subject_6,Packing/sorting area,Case_01,2025-01-06 10:17:39.000,Retrieval,0
1917,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_6,Path,Case_01,2025-01-06 10:22:38.500,Retrieval,0
1918,Walking,Gait Cycle,Office,_,Retrieval,Packing,Report and clarify the incident,Subject_6,Office,Case_01,2025-01-06 10:23:09.000,Retrieval,0
1919,Walking,Gait Cycle,Path,Path (Office),Retrieval,Packing,Report and clarify the incident,Subject_6,Path,Case_01,2025-01-06 10:24:58.000,Retrieval,0
1920,Walking,Gait Cycle,Packing/sorting area,_,Retrieval,Packing,Report and clarify the incident,Subject_6,Packing/sorting area,Case_01,2025-01-06 10:25:07.500,Retrieval,0
1921,Pull,Gait Cycle,Path,Path (Office),Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_6,Path,Case_01,2025-01-06 11:35:57.000,Retrieval,0
1922,Handling centred,Gait Cycle,Issuing/receiving area,_,Retrieval,Finalizing order,Handing over packed cardboard boxes,Subject_6,Issuing/receiving area,Case_01,2025-01-06 11:38:45.000,Retrieval,0
1923,Handling centred,Gait Cycle,Path,Path (Issuing area),Retrieval,Finalizing order,Returning hardware,Subject_6,Path,Case_01,2025-01-06 11:41:59.500,Retrieval,0
1924,Pull,Gait Cycle,Office,_,Retrieval,Finalizing order,Returning hardware,Subject_6,Office,Case_01,2025-01-06 11:46:16.000,Retrieval,0
1925,Pull,Gait Cycle,Path,Path (Office),Retrieval,Preparing order,Collecting order and hardware,Subject_6,Path,Case_01,2025-01-06 11:51:42.000,Retrieval,0
1926,Handling centred,Gait Cycle,Office,_,Retrieval,Preparing order,Collecting order and hardware,Subject_6,Office,Case_01,2025-01-06 11:52:24.000,Retrieval,0
1927,Pull,Gait Cycle,Path,Path (Office),Retrieval,Picking_travel time,Transport a cart to the base,Subject_6,Path,Case_01,2025-01-06 11:55:00.000,Retrieval,0
1928,Pull,Gait Cycle,Cross aisle path,3-4,Retrieval,Picking_travel time,Transport a cart to the base,Subject_6,Cross aisle path,Case_01,2025-01-06 11:55:24.000,Retrieval,0
1929,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 12:01:27.500,Retrieval,0
1930,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 12:11:29.000,Retrieval,0
1931,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 12:15:27.000,Retrieval,0
1932,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_pick time,Retrieval of items,Subject_6,Cross aisle path,Case_01,2025-01-06 12:18:31.000,Retrieval,0
1933,Walking,Gait Cycle,Aisle path,1 front,Retrieval,Picking_pick time,Retrieval of items,Subject_6,Aisle path,Case_01,2025-01-06 12:20:02.000,Retrieval,0
1934,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 12:31:24.000,Retrieval,0
1935,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 12:34:11.000,Retrieval,0
1936,Handling centred,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 12:43:55.500,Retrieval,0
1937,Standing,Step,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Base,Case_01,2025-01-06 12:45:08.000,Retrieval,0
1938,Handling centred,,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-06 12:48:16.000,Retrieval,0
1939,Walking,Gait Cycle,Aisle path,2 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 12:48:45.500,Retrieval,0
1940,Walking,Gait Cycle,Cross aisle path,1-2,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 12:54:33.000,Retrieval,0
1941,Handling upwards,Gait Cycle,Base,_,Retrieval,Picking_pick time,Place cardboard box/item in a cart,Subject_6,Base,Case_01,2025-01-06 12:54:57.500,Retrieval,0
1942,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to next position,Subject_6,Cross aisle path,Case_01,2025-01-06 12:57:39.000,Retrieval,0
1943,Walking,Gait Cycle,Aisle path,3 front,Retrieval,Picking_travel time,Move to next position,Subject_6,Aisle path,Case_01,2025-01-06 12:58:25.000,Retrieval,0
1944,Walking,Gait Cycle,Cross aisle path,2-3,Retrieval,Picking_travel time,Move to a cart,Subject_6,Cross aisle path,Case_01,2025-01-06 13:11:04.000,Retrieval,0
